epoch,accuracy,loss,top3_acc,top5_acc,val_accuracy,val_loss,val_top3_acc,val_top5_acc
27,0.2595036029815674,2.311310052871704,0.5303869843482971,0.6836954951286316,0.26763948798179626,2.3341379165649414,0.524978518486023,0.6792560815811157
28,0.2671555280685425,2.2829415798187256,0.5408593416213989,0.6922303438186646,0.258426308631897,2.3622069358825684,0.5196566581726074,0.6639198660850525
29,0.2709815204143524,2.270843744277954,0.5443174839019775,0.6962770223617554,0.2433762550354004,2.4341695308685303,0.5034620761871338,0.6532188653945923
30,0.27672046422958374,2.254925489425659,0.548388659954071,0.7031686902046204,0.26998570561408997,2.3208858966827393,0.5295565128326416,0.6783977150917053
31,0.28057095408439636,2.237323760986328,0.5584195852279663,0.7067493796348572,0.2626037299633026,2.3463873863220215,0.5276108980178833,0.678340494632721
32,0.2828272879123688,2.2324700355529785,0.5617305040359497,0.7092755436897278,0.26123031973838806,2.380445957183838,0.5209155678749084,0.6713018417358398
33,0.28623631596565247,2.2159922122955322,0.5640849471092224,0.7162898182868958,0.2611158788204193,2.381195306777954,0.5193705558776855,0.6679255962371826
34,0.291460245847702,2.204725742340088,0.5697258114814758,0.7174179553985596,0.24864090979099274,2.4327924251556396,0.506037175655365,0.65207439661026
35,0.2982047498226166,2.1891417503356934,0.5731593370437622,0.7246284484863281,0.2720457911491394,2.318577527999878,0.5356222987174988,0.6854363083839417
36,0.297419935464859,2.1810903549194336,0.5776230096817017,0.7266395092010498,0.26912733912467957,2.3337996006011963,0.5323604941368103,0.680743932723999
37,0.3008534908294678,2.1696252822875977,0.5814489722251892,0.7305635809898376,0.2361087203025818,2.4851768016815186,0.4961373507976532,0.6413733959197998
38,0.3062981367111206,2.1591203212738037,0.5854465961456299,0.7334821224212646,0.27004292607307434,2.340951442718506,0.5277825593948364,0.6734763979911804
39,0.3062981367111206,2.141449213027954,0.5912591218948364,0.7371854782104492,0.271187424659729,2.362734317779541,0.533447802066803,0.6773676872253418
40,0.3166723847389221,2.12260103225708,0.5970471501350403,0.7427772879600525,0.24297568202018738,2.508748769760132,0.49218884110450745,0.6425178647041321
41,0.31605926156044006,2.1250274181365967,0.5952813029289246,0.7410359382629395,0.2579685151576996,2.411731481552124,0.5164520740509033,0.6619170308113098
42,0.3245205283164978,2.0982604026794434,0.6066610813140869,0.7487614750862122,0.27364808320999146,2.344465970993042,0.5299570560455322,0.6790844202041626
43,0.32182273268699646,2.0974066257476807,0.606881856918335,0.75035560131073,0.27301859855651855,2.3388419151306152,0.5361373424530029,0.680400550365448
44,0.3272673785686493,2.0962634086608887,0.6097758412361145,0.7493746280670166,0.2790844142436981,2.318326950073242,0.5407153367996216,0.6854363083839417
45,0.3290331959724426,2.0772452354431152,0.6145092248916626,0.7554078698158264,0.27708154916763306,2.3668649196624756,0.5362517833709717,0.6809155941009521
46,0.3314857482910156,2.069575548171997,0.615122377872467,0.7593073844909668,0.2620314657688141,2.4225728511810303,0.5178827047348022,0.662889838218689
47,0.3347966969013214,2.0563700199127197,0.6191200017929077,0.7609015703201294,0.27793991565704346,2.323352575302124,0.5462088584899902,0.6899570822715759
48,0.3386962413787842,2.0495190620422363,0.6241967678070068,0.7643841505050659,0.2791416347026825,2.356322765350342,0.5406580567359924,0.6846924424171448
49,0.33987346291542053,2.0436313152313232,0.6248099207878113,0.7649728059768677,0.2825178802013397,2.34086275100708,0.5419170260429382,0.6889842748641968
